	biomMW	atp_c	adp_c	h2o_c	pi_c	h_c	10fthf_c	2fe2s_c	2ohph_c	4fe4s_c	ala__L_c	amet_c	arg__L_c	asn__L_c	asp__L_c	btn_c	ca2_c	cl_c	coa_c	cobalt2_c	ctp_c	cu2_c	cys__L_c	datp_c	dctp_c	dgtp_c	dttp_c	fad_c	fe2_c	fe3_c	gln__L_c	glu__L_c	gly_c	gtp_c	his__L_c	ile__L_c	k_c	kdo2lipid4_e	leu__L_c	lys__L_c	met__L_c	mg2_c	mlthf_c	mn2_c	mobd_c	murein5px4p_p	nad_c	nadp_c	nh4_c	ni2_c	pe160_p	pe161_p	phe__L_c	pheme_c	ppi_c	pro__L_c	pydx5p_c	ribflv_c	ser__L_c	sheme_c	so4_c	succoa_c	thf_c	thmpp_c	thr__L_c	trp__L_c	tyr__L_c	udcpdp_c	utp_c	val__L_c	zn2_c
0		-75.55222	75.37723	-70.02895	75.37323	75.37723	-0.00022	-0.0001	-0.00022	-0.00026	-0.51367	-0.00022	-0.29578	-0.24105	-0.24105	-0.0001	-0.0052	-0.0052	-0.00058	-0.0001	-0.1335	-0.00071	-0.09158	-0.02617	-0.02702	-0.02702	-0.02617	-0.00022	-0.00671	-0.00781	-0.26315	-0.26315	-0.61261	-0.21509	-0.09473	-0.29052	-0.19519	-0.01946	-0.45051	-0.34315	-0.15368	-0.00867	-0.00022	-0.00069	-0.0001	-0.01389	-0.00183	-0.00045	-0.01301	-0.00032	-0.06381	-0.07521	-0.18526	-0.00022	0.77406	-0.22105	-0.00022	-0.00022	-0.21578	-0.00022	-0.00434	-0.0001	-0.00022	-0.00022	-0.25368	-0.05684	-0.13789	-0.0001	-0.1441	-0.42315	-0.00034
1	988.6142041964856	-75.585460016	75.37723	-70.004838714	75.37252671099999	75.37723	-0.000213259	-0.000119244	-0.000223659	-0.000274598	-0.503386059	-0.000260154	-0.301915198	-0.243853184	-0.276293717	-0.000118848	-0.005508673	-0.004885179	-0.000677694	-9.7992e-05	-0.136765297	-0.000738018	-0.093370503	-0.027056424	-0.029746972	-0.027189163	-0.026227994	-0.000237376	-0.007689452	-0.008080282	-0.271397639	-0.300401011	-0.647323056	-0.208484135	-0.083708719	-0.281677597	-0.190549487	-0.019056484	-0.466810019	-0.281508888	-0.16596476	-0.008722088	-0.000244981	-0.000795997	-9.5006e-05	-0.01366962	-0.001943022	-0.000466899	-0.012172039	-0.000324539	-0.06831997	-0.069624855	-0.168773608	-0.00019932	0.778281925	-0.188706996	-0.000216069	-0.000234094	-0.222758434	-0.000181316	-0.003677168	-9.0656e-05	-0.000219617	-0.000205617	-0.213767529	-0.052194935	-0.133459652	-0.000101027	-0.114581924	-0.475119782	-0.000315245
2	1012.4547303575011	-75.556983569	75.37723	-70.034057503	75.373520898	75.37723	-0.000216071	-0.000103081	-0.000228157	-0.000248305	-0.544337172	-0.000207169	-0.32402235	-0.231191117	-0.255114418	-9.5944e-05	-0.00478605	-0.005523169	-0.000577401	-0.000102121	-0.111703641	-0.000571207	-0.110264558	-0.024968033	-0.02721033	-0.026390857	-0.02206559	-0.000217855	-0.00611712	-0.008506061	-0.209457626	-0.252023113	-0.706068076	-0.227443299	-0.107860474	-0.277380277	-0.211753574	-0.016139586	-0.411714772	-0.324910907	-0.174878192	-0.009140779	-0.000210272	-0.000696582	-9.7524e-05	-0.013862974	-0.001782497	-0.000404086	-0.014541471	-0.000324291	-0.070784656	-0.083985702	-0.163522804	-0.000199457	0.777690343	-0.217654413	-0.00021973	-0.000189725	-0.237992255	-0.000193804	-0.004242981	-0.000104633	-0.000212934	-0.000171628	-0.264671292	-0.052849149	-0.142177764	-9.3559e-05	-0.158155024	-0.335081768	-0.000317612
3	988.060382845856	-75.571668457	75.37723	-70.273927749	75.37339548599999	75.37723	-0.000175094	-0.000102185	-0.000200484	-0.000327106	-0.531201139	-0.000223389	-0.241070805	-0.216734954	-0.206260801	-9.6304e-05	-0.005390428	-0.005239415	-0.000597221	-9.963e-05	-0.127081153	-0.000763412	-0.091436373	-0.024955997	-0.028324244	-0.030195457	-0.029351494	-0.000205344	-0.006576294	-0.007240736	-0.285340117	-0.282817711	-0.603627021	-0.259398028	-0.086568045	-0.296414966	-0.209024708	-0.016671518	-0.384771439	-0.320692766	-0.147575481	-0.009078942	-0.000225503	-0.000688189	-9.428e-05	-0.014410033	-0.001972073	-0.000438199	-0.01480803	-0.000311069	-0.069888993	-0.083153793	-0.175534824	-0.000237468	0.840108254	-0.209829663	-0.000250508	-0.000228012	-0.173123608	-0.000224408	-0.003597503	-0.000112368	-0.000185026	-0.000204629	-0.267538595	-0.064222969	-0.139538639	-9.8298e-05	-0.146363424	-0.379002335	-0.000314509
4	975.5247671044707	-75.596807603	75.37723	-70.035988401	75.373569598	75.37723	-0.000262511	-8.3406e-05	-0.000241162	-0.000259804	-0.479215257	-0.00023471	-0.261166669	-0.246779446	-0.246890613	-7.531e-05	-0.004423893	-0.005571301	-0.000590251	-9.7365e-05	-0.137757149	-0.000811171	-0.095384584	-0.025742708	-0.021207566	-0.024217007	-0.026184559	-0.000246913	-0.006196835	-0.007532651	-0.287613844	-0.280434399	-0.567201862	-0.173263649	-0.101676159	-0.274251453	-0.201493482	-0.018810388	-0.440373168	-0.31925237	-0.175655398	-0.007731838	-0.000231829	-0.000716026	-0.000112029	-0.012921145	-0.002161621	-0.000436615	-0.01119603	-0.000321327	-0.06018312	-0.082034347	-0.210068467	-0.000266623	0.7663572110000001	-0.193409183	-0.000194829	-0.000207389	-0.207199123	-0.000194981	-0.004565739	-9.7259e-05	-0.000207604	-0.00022535	-0.218402166	-0.051031038	-0.156348489	-0.000114025	-0.13840697	-0.528887911	-0.000331041
5	975.3447945736592	-75.590149983	75.37723	-70.18737634499999	75.372773973	75.37723	-0.000185108	-9.9684e-05	-0.000216126	-0.000269494	-0.39568729	-0.000207766	-0.233614178	-0.237792418	-0.262499277	-0.000102443	-0.005732982	-0.006048582	-0.000475472	-0.000104943	-0.119963877	-0.00080345	-0.098051712	-0.025212819	-0.024697709	-0.029767973	-0.025513762	-0.000241388	-0.006142938	-0.007241204	-0.263627278	-0.275829554	-0.631813432	-0.236384298	-0.096146615	-0.291352601	-0.215684404	-0.019519504	-0.445636499	-0.301809034	-0.148257175	-0.010238994	-0.00025463	-0.000750315	-8.3618e-05	-0.015048794	-0.001832326	-0.000500965	-0.011380534	-0.000286368	-0.068118795	-0.06897799	-0.186953303	-0.000193045	0.822203569	-0.258637838	-0.000227815	-0.000225952	-0.24329447	-0.000239685	-0.00456538	-9.9807e-05	-0.000260027	-0.000187117	-0.276539249	-0.046707535	-0.144250728	-8.7946e-05	-0.147743148	-0.351353469	-0.00038392
6	1010.5121220700146	-75.53347613599999	75.37723	-69.924628369	75.37418265	75.37723	-0.000199386	-9.5449e-05	-0.000183213	-0.000298012	-0.554749398	-0.000217756	-0.363239659	-0.227065294	-0.221365318	-9.5797e-05	-0.004356152	-0.005419842	-0.00058227	-8.1507e-05	-0.123902253	-0.000835172	-0.096276944	-0.025266237	-0.028235485	-0.022163745	-0.0233021	-0.000194828	-0.005684863	-0.007556924	-0.267489243	-0.258997445	-0.698059053	-0.222794225	-0.096592441	-0.265556048	-0.204400569	-0.019748388	-0.388691537	-0.366925197	-0.140389821	-0.009429058	-0.000253096	-0.000848254	-9.4338e-05	-0.012315725	-0.001768562	-0.000426927	-0.010666565	-0.000234435	-0.062033837	-0.087807911	-0.203384412	-0.000222802	0.727271293	-0.20832193	-0.000216667	-0.000226298	-0.264667465	-0.000233678	-0.004131181	-8.2958e-05	-0.0002664	-0.000230369	-0.221115249	-0.063598775	-0.145537673	-0.000107807	-0.125361112	-0.400578729	-0.000361493
7	999.0707380244919	-75.569023824	75.37723	-70.069367235	75.372527706	75.37723	-0.000231278	-9.9265e-05	-0.000205942	-0.00023658	-0.572095509	-0.000220185	-0.347208586	-0.204664919	-0.247680317	-9.4722e-05	-0.005207505	-0.005907587	-0.000493391	-8.9124e-05	-0.121745681	-0.000702722	-0.100913313	-0.028906356	-0.029585939	-0.026488369	-0.028601134	-0.000212111	-0.007095317	-0.00733266	-0.262629102	-0.258672718	-0.63383602	-0.231796835	-0.078452861	-0.268192324	-0.224126151	-0.019187	-0.463974374	-0.382929033	-0.148669732	-0.008919037	-0.000209873	-0.000558273	-0.000123039	-0.013689265	-0.002120967	-0.000472858	-0.015442628	-0.000329576	-0.063402007	-0.067655701	-0.146957817	-0.000227683	0.807358438	-0.203987286	-0.00021236	-0.000248372	-0.2042911	-0.000187813	-0.004343042	-9.7375e-05	-0.000162698	-0.000198864	-0.222556088	-0.061090464	-0.12361446	-8.4811e-05	-0.1484403	-0.375446742	-0.000286101
8	1031.2084766331284	-75.54435566299999	75.37723	-70.07792388499999	75.37364632399999	75.37723	-0.000186775	-9.0893e-05	-0.000226112	-0.000237214	-0.422703637	-0.000175906	-0.35006148	-0.222280495	-0.236292241	-0.000100032	-0.004982001	-0.005476904	-0.000574321	-8.6425e-05	-0.135918633	-0.000663581	-0.092309686	-0.026851827	-0.023638425	-0.025587637	-0.022577195	-0.000189075	-0.006699353	-0.008965601	-0.210283955	-0.261382765	-0.576107164	-0.226977519	-0.106424269	-0.333829205	-0.220763924	-0.022665623	-0.479690844	-0.371679388	-0.150414993	-0.008030455	-0.000186687	-0.000507022	-0.000101714	-0.014533535	-0.001910807	-0.000524103	-0.012726769	-0.000283216	-0.058378576	-0.078940847	-0.192240397	-0.000218275	0.745349776	-0.237302421	-0.000190118	-0.000227417	-0.224999971	-0.000177598	-0.004352428	-0.000106143	-0.000229684	-0.000181748	-0.289601744	-0.057209449	-0.116548838	-9.9305e-05	-0.116672877	-0.367943173	-0.000332604
9	976.4862504862604	-75.554584032	75.37723	-70.075538407	75.373002992	75.37723	-0.000201462	-0.000101959	-0.000232783	-0.000271256	-0.612272282	-0.000248225	-0.326977888	-0.240913167	-0.24696041	-0.00010672	-0.004895481	-0.006112648	-0.000560811	-9.9283e-05	-0.125956636	-0.000737907	-0.090630432	-0.027476646	-0.029062742	-0.030792287	-0.028479186	-0.00019551	-0.00575398	-0.006355877	-0.248081842	-0.291613019	-0.574748456	-0.238083657	-0.098313921	-0.276522992	-0.194669493	-0.019735719	-0.483407692	-0.323229386	-0.135700594	-0.009732881	-0.00021943	-0.000752283	-0.000109682	-0.012480244	-0.001786084	-0.000519033	-0.01325357	-0.00034062	-0.064735779	-0.074751626	-0.221492474	-0.000225074	0.7825344160000001	-0.197345249	-0.000217389	-0.000215038	-0.173458366	-0.000238433	-0.004843434	-9.5987e-05	-0.000264638	-0.000213507	-0.230631962	-0.058214463	-0.140623884	-9.5832e-05	-0.12532923	-0.330553114	-0.000349344
